Column1,Column2
2.2456504,48.8953605
2.245647,48.8891879
2.2456437,48.8955393
2.2456412,48.8861557
2.2456362,48.8923836
2.2456202,48.8894243
2.245609,48.8863849
2.2456071,48.8871599
2.2455997,48.8868988
2.245599,48.8953351
2.2455987,48.8892752
2.2455867,48.8891262
2.2455736,48.8903573
2.2455639,48.8893546
2.2455587,48.8955873
2.2455572,48.8892144
2.2455541,48.8890148
2.2455418,48.8862542
2.2455344,48.8893026
2.2455336,48.8947957
2.2455262,48.8891185
2.2455192,48.8886299
2.2455167,48.8954772
2.2455161,48.8955694
2.2455144,48.8862209
2.2455033,48.8940466
2.2455019,48.8955091
2.2454976,48.8868953
2.2454931,48.8880123
2.2454925,48.8930165
2.2454794,48.8893475
2.2454794,48.8892382
2.2454726,48.8891525
2.2454622,48.8887308
2.245451,48.892893
2.2454509,48.8864904
2.2454487,48.8869384
2.2454372,48.89536
2.2454305,48.8907002
2.2454214,48.8954306
2.2454157,48.8890844
2.2454119,48.886341
2.2454032,48.8885955
2.2454031,48.8867437
2.2453998,48.8892869
2.2453837,48.8867633
2.2453834,48.8906752
2.2453824,48.8862666
2.2453744,48.8889716
2.2453677,48.8923241
2.2453623,48.8923734
2.2453567,48.8924185
2.2453288,48.8886911
2.2453124,48.8891955
2.2453112,48.8954683
2.2453065,48.8927834
2.2453019,48.8905582
2.2452995,48.8946058
2.245291,48.890647
2.2452827,48.8954008
2.2452785,48.892773
2.2452707,48.8866565
2.2452691,48.8905216
2.2452294,48.8862031
2.2452226,48.894611
2.245211,48.889158
2.2452101,48.8871879
2.2452088,48.893299
2.2452061,48.8889323
2.2452052,48.890834
2.2451975,48.886314
2.2451898,48.890839
2.24518,48.8922988
2.2451772,48.8953104
2.2451745,48.8894538
2.2451406,48.8922792
2.2451364,48.890678
2.2451176,48.8874112
2.245113,48.8871333
2.2451084,48.8886321
2.2451004,48.892266
2.2450901,48.8861454
2.2450728,48.8891187
2.2450699,48.8933889
2.2450679,48.8944247
2.2450658,48.8919457
2.2450655,48.8907345
2.2450616,48.8934405
2.2450574,48.8887955
2.2450529,48.8893731
2.2450459,48.8862514
2.2450374,48.8886888
2.2450211,48.8902959
2.2450184,48.8922322
2.2450176,48.8908056
2.2450063,48.8952273
2.2449949,48.8862313
2.244983,48.8887966
2.2449718,48.8887905
2.2449684,48.8887917
2.244963,48.8860923
2.244947,48.8905982
2.2449417,48.8902895
2.2449406,48.8922001
2.2449318,48.8951408
2.2449292,48.8872976
2.244927,48.8936339
2.2449258,48.8885739
2.2449135,48.8866416
2.2449129,48.8866116
2.2449098,48.8867194
2.2449072,48.8875711
2.2448819,48.8906942
2.2448773,48.8861825
2.2448771,48.8867046
2.2448678,48.8860529
2.2448636,48.8921684
2.2448423,48.8951489
2.2448342,48.8906288
2.2448338,48.8928836
2.2448292,48.8871916
2.2448248,48.8938011
2.2448213,48.8867447
2.2448185,48.894393
2.2448031,48.893738
2.2447962,48.8865755
2.2447957,48.8869783
2.2447887,48.8952146
2.2447843,48.8883834
2.2447803,48.8939139
2.2447785,48.8865799
2.2447769,48.88657
2.2447688,48.8943051
2.2447676,48.8865821
2.2447662,48.8871938
2.2447644,48.8949126
2.2447633,48.8954659
2.2447376,48.8869992
2.2447371,48.8921628
2.2447244,48.8859935
2.244724,48.8861173
2.2447239,48.8865409
2.2447173,48.887196
2.2447028,48.8865557
2.2446949,48.8899303
2.2446683,48.8875858
2.2446683,48.8871965
2.2446532,48.8865356
2.2446485,48.886086
2.2446399,48.8942411
2.2446372,48.8946392
2.2446243,48.8940532
2.244616,48.8900068
2.244612,48.8871969
2.2446044,48.8864952
2.2446027,48.8859425
2.2445769,48.8866288
2.2445577,48.8871978
2.2445368,48.8960867
2.2445302,48.8873027
2.2445272,48.8864841
2.2445254,48.8947948
2.2445131,48.8865361
2.2445089,48.8860292
2.2445013,48.8871943
2.2444998,48.8864529
2.2444985,48.8941774
2.2444728,48.8924554
2.244469,48.8966381
2.2444604,48.895027
2.2444588,48.8924501
2.2444462,48.8870118
2.2444457,48.8871938
2.2444452,48.8953325
2.2444256,48.8955339
2.2444187,48.8924349
2.2444136,48.8943446
2.2444028,48.8865585
2.2444001,48.8911271
2.2444001,48.8864322
2.2443958,48.8858565
2.244394,48.8871898
2.2443877,48.8948974
2.2443855,48.8923391
2.2443773,48.8923126
2.2443693,48.8949511
2.2443602,48.8922293
2.2443502,48.8918751
2.2443491,48.8859622
2.2443451,48.8864302
2.2443391,48.8871903
2.2443169,48.8922595
2.244316,48.8863979
2.2443141,48.8919086
2.2443032,48.8926002
2.2442996,48.8925964
2.2442899,48.8918492
2.2442841,48.8871859
2.2442636,48.8944421
2.2442569,48.8857991
2.2442535,48.8918828
2.2442506,48.8859215
2.2442447,48.8864949
2.244221,48.8897189
2.2442185,48.8895931
2.2442096,48.89245
2.2442059,48.8943492
2.2442024,48.8863521
2.244189,48.8918315
2.2441796,48.8952352
2.2441731,48.8858898
2.2441727,48.8918483
2.2441618,48.8946661
2.2441615,48.8935159
2.2441433,48.8890245
2.2441385,48.8955597
2.2441081,48.8857374
2.2441037,48.8870364
2.2441006,48.8902267
2.2440999,48.8945069
2.2440983,48.8863688
2.244093,48.8863075
2.2440715,48.8931846
2.2440602,48.8955387
2.2440558,48.8864069
2.2440145,48.8858239
2.2440092,48.8916692
2.2440044,48.8862718
2.2439938,48.8936533
2.243987,48.8893353
2.243987,48.887278
2.2439844,48.892437
2.2439817,48.8917458
2.2439772,48.8908529
2.2439752,48.892425
2.2439646,48.8923404
2.2439643,48.8952079
2.2439623,48.8917655
2.2439504,48.894784
2.2439477,48.8863731
2.2439464,48.8902761
2.243941,48.8946585
2.2439395,48.891662
2.2439339,48.8949673
2.2439255,48.8856616
2.2439203,48.8945463
2.2439178,48.8862354
2.2439068,48.8947807
2.2439064,48.8945368
2.2438913,48.8948769
2.2438901,48.8959847
2.2438891,48.8874861
2.2438783,48.8953586
2.2438768,48.8857656
2.2438711,48.8893022
2.2438506,48.8862079
2.2438502,48.8958453
2.2438453,48.8923468
2.2438438,48.8959625
2.2438353,48.8862017
2.2438114,48.8923664
2.2437826,48.8922923
2.2437809,48.8862049
2.243777,48.8863011
2.2437716,48.8857219
2.2437614,48.8872786
2.2437596,48.8862322
2.2437583,48.8945879
2.2437362,48.887269
2.2437346,48.8944819
2.243702,48.8943568
2.2436981,48.8916821
2.2436959,48.8953401
2.2436955,48.8944936
2.243685,48.8920581
2.2436829,48.8861393
2.2436764,48.8876724
2.2436756,48.8909266
2.2436684,48.8953726
2.2436666,48.8876997
2.243665,48.8862558
2.2436647,48.887685
2.2436642,48.8944788
2.2436598,48.8923256
2.2436075,48.8901501
2.2435862,48.887875
2.2435857,48.8943655
2.2435767,48.8856409
2.2435734,48.8862188
2.2435686,48.8943655
2.2435668,48.8943907
2.2435576,48.8909442
2.2435535,48.8919049
2.2435505,48.8879965
2.2435469,48.895478
2.2435441,48.8860732
2.2435419,48.8945025
2.2435357,48.8903366
2.2435086,48.8865091
2.2434954,48.8880479
2.2434698,48.8861769
2.243464,48.8879103
2.2434537,48.8954642
2.2434462,48.8877637
2.2434456,48.8958167
2.2434425,48.8915886
2.2434355,48.8860235
2.2434346,48.8860373
2.2434345,48.8900531
2.2434345,48.8875827
2.2434278,48.8878468
2.2434264,48.8879967
2.243425,48.889509
2.2434184,48.8881025
2.2434172,48.8917956
2.243405,48.8904953
2.2433978,48.8931426
2.2433932,48.8875349
2.2433931,48.8916597
2.2433929,48.8876581
2.2433908,48.8889846
2.2433805,48.8956373
2.2433768,48.8962617
2.2433725,48.893287
2.2433674,48.8874306
2.2433638,48.8917724
2.243362,48.8915397
2.2433514,48.8860676
2.2433426,48.8876524
2.2433354,48.8861226
2.2433348,48.8859963
2.2433218,48.8880849
2.2433198,48.8874869
2.2433155,48.8874892
2.2433012,48.890035
2.2433004,48.8917716
2.243295,48.8879897
2.2432923,48.8878592
2.2432912,48.8942829
2.2432895,48.8939771
2.2432891,48.8947194
2.2432787,48.886038
2.243276,48.8916813
2.2432735,48.8891963
2.2432728,48.8868898
2.2432514,48.8905513
2.2432511,48.8879573
2.2432418,48.8859361
2.2432365,48.8934063
2.2432359,48.8859555
2.2432355,48.8940172
2.2432341,48.8947588
2.2432327,48.8892427
2.243228,48.89376
2.2432227,48.8881465
2.2432162,48.8860754
2.2432127,48.8947741
2.2432121,48.8935378
2.2432099,48.8860101
2.243208,48.8935344
2.2432045,48.8920537
2.243201,48.8901609
2.2431985,48.8880761
2.243195,48.8951175
2.2431918,48.8920554
2.2431841,48.8869625
2.2431736,48.8961242
2.2431724,48.884552
2.2431699,48.8900724
2.2431663,48.8892771
2.2431652,48.8951265
2.2431587,48.8858885
2.2431567,48.8944903
2.2431488,48.8877798
2.2431458,48.892263
2.2431454,48.8916486
2.2431405,48.8859041
2.2431394,48.8888485
2.2431392,48.8942633
2.2431345,48.8932371
2.2431126,48.8882895
2.2431124,48.88688
2.24311,48.8860964
2.2431099,48.8881237
2.2431027,48.8915023
2.2430916,48.8860389
2.2430885,48.8878309
2.2430871,48.8907501
2.2430871,48.889345
2.2430808,48.8868598
2.2430757,48.8892564
2.2430737,48.8951804
2.2430703,48.886015
2.2430621,48.8887458
2.2430614,48.8918668
2.243059,48.8880298
2.2430514,48.8917462
2.2430469,48.8943075
2.2430466,48.8879816
2.243043,48.8858376
2.2430398,48.8936345
2.2430328,48.8917613
2.2430276,48.8877688
2.2430268,48.8882401
2.2430207,48.8946096
2.243018,48.8919255
2.243016,48.8913037
2.2429989,48.8923659
2.2429775,48.8907854
2.2429771,48.8941324
2.2429724,48.8857893
2.2429666,48.8923231
2.2429601,48.8925252
2.2429584,48.8877216
2.2429574,48.8857536
2.2429517,48.8881321
2.2429401,48.8923851
2.242937,48.8857403
2.242935,48.8922811
2.2429273,48.8937477
2.2429204,48.8943944
2.2429164,48.8858211
2.2429124,48.8930421
2.2429057,48.8922422
2.2429048,48.8856727
2.2428873,48.8881696
2.2428738,48.8893514
2.2428736,48.8934176
2.2428605,48.892411
2.2428538,48.887782
2.2428399,48.8936799
2.2428394,48.8876787
2.2428373,48.8938323
2.2428356,48.8863105
2.2428343,48.8892656
2.2428307,48.8935479
2.2428307,48.8857075
2.2428169,48.8856789
2.2428155,48.8921224
2.2427995,48.8861185
2.242796,48.8924319
2.2427943,48.8964774
2.2427939,48.8859312
2.2427921,48.8942493
2.2427881,48.8882242
2.242784,48.8879634
2.2427828,48.8857564
2.2427819,48.8933909
2.242781,48.8928594
2.2427792,48.8879826
2.2427787,48.8877771
2.2427753,48.892069
2.2427599,48.8934814
2.2427559,48.8939892
2.2427471,48.8920316
2.2427398,48.889733
2.2427391,48.8887039
2.2427381,48.8954122
2.2427368,48.8859162
2.2427302,48.8823769
2.2427286,48.8909748
2.2427274,48.8856509
2.2427262,48.8908954
2.2427187,48.8919938
2.242717,48.8943049
2.2427068,48.8852326
2.2427017,48.8857507
2.2427016,48.8855965
2.2427007,48.8936435
2.2427006,48.8864143
2.2426992,48.8861955
2.2426929,48.8940298
2.2426912,48.8861872
2.2426887,48.8886339
2.242672,48.8832172
2.2426694,48.8832486
2.2426679,48.8858941
2.2426664,48.8853668
2.2426613,48.8898205
2.2426609,48.8920126
2.2426577,48.8929488
2.2426527,48.8886941
2.2426513,48.8878759
2.2426513,48.8842549
2.2426494,48.8833809
2.2426471,48.8834057
2.242646,48.8907062
2.2426426,48.8852063
2.2426395,48.8888528
2.2426391,48.892483
2.2426385,48.8885642
2.242637,48.8886722
2.2426298,48.8881061
2.2426258,48.8875007
2.2426211,48.8886501
2.242619,48.891014
2.2426175,48.8916027
2.2426164,48.8941294
2.2426154,48.8858342
2.2426137,48.8875457
2.2426056,48.8886286
2.242603,48.8878353
2.2425937,48.8927518
2.2425927,48.8862786
2.2425921,48.889015
2.2425899,48.8920357
2.2425895,48.8886063
2.2425871,48.8881864
2.2425829,48.8943216
2.2425809,48.8841169
2.2425762,48.8942793
2.2425737,48.8885843
2.2425681,48.8925061
2.2425675,48.8857536
2.2425619,48.8842864
2.2425576,48.888562
2.2425571,48.8856822
2.2425498,48.8949076
2.2425439,48.8910403
2.2425346,48.8874932
2.2425333,48.8873027
2.2425302,48.8920551
2.2425275,48.8914846
2.2425239,48.8841758
2.2425189,48.8865527
2.2425187,48.8952791
2.2425184,48.8877745
2.2425051,48.8942943
2.2425014,48.8925278
2.2424997,48.8847768
2.2424919,48.8914875
2.2424895,48.8857841
2.2424858,48.8849593
2.2424828,48.8841469
2.2424793,48.893444
2.2424764,48.8863694
2.2424756,48.8943445
2.2424689,48.8880267
2.2424689,48.8875254
2.2424676,48.8872798
2.2424669,48.8895871
2.2424617,48.8857114
2.2424567,48.8920967
2.2424487,48.8865367
2.2424398,48.8865992
2.2424337,48.8925499
2.2424275,48.8915545
2.2424233,48.8878944
2.2424193,48.8919763
2.2424179,48.8875695
2.2424065,48.8916668
2.2424041,48.8899177
2.2423996,48.8925047
2.2423985,48.8921134
2.2423952,48.8916476
2.2423878,48.8945632
2.2423827,48.8916516
2.2423805,48.8908397
2.242373,48.8857379
2.2423701,48.8916556
2.2423682,48.892463
2.2423625,48.8884681
2.2423582,48.8921111
2.2423482,48.8944301
2.242345,48.8908644
2.2423412,48.8900215
2.242338,48.8880705
2.242337,48.8920022
2.2423334,48.8924167
2.2423289,48.8881729
2.2423276,48.891509
2.2423007,48.8921298
2.2422993,48.8907734
2.2422993,48.8865077
2.242294,48.8881637
2.2422902,48.8880351
2.2422811,48.8941488
2.2422798,48.894207
2.2422798,48.8872216
2.242269,48.8948122
2.2422677,48.8876241
2.2422501,48.8923061
2.2422319,48.8874544
2.2422295,48.8873988
2.2422263,48.8949451
2.2422194,48.8944565
2.2422171,48.8922622
2.2422147,48.8921578
2.2422127,48.8872375
2.2422117,48.891299
2.2422032,48.8924669
2.2421988,48.8919382
2.2421935,48.8935346
2.2421933,48.8876687
2.242193,48.8880487
2.2421849,48.8922195
2.2421819,48.8941991
2.2421609,48.8964344
2.2421595,48.8856581
2.2421537,48.8877026
2.2421535,48.8921777
2.242129,48.8926931
2.242119,48.8911508
2.2421182,48.88764
2.2421148,48.8872366
2.2421107,48.8923321
2.2421084,48.8901038
2.2421067,48.8919096
2.242057,48.8949843
2.2420404,48.8875567
2.242027,48.8960435
2.2420239,48.8909384
2.2420176,48.8949622
2.2420118,48.8908362
2.2420055,48.8874288
2.2420022,48.8874804
2.2419996,48.8947245
2.2419968,48.8875227
2.2419915,48.8944142
2.2419863,48.8920739
2.2419834,48.8933738
2.241983,48.8891991
2.241978,48.8942881
2.2419757,48.8882833
2.2419754,48.8877141
2.2419606,48.8876718
2.2419593,48.8943472
2.2419535,48.8907845
2.2419496,48.8927516
2.2419472,48.8876316
2.2419472,48.8874253
2.2419314,48.890757
2.241917,48.8877291
2.2419107,48.8907773
2.2419102,48.8936285
2.2419085,48.8908447
2.2419076,48.887558
2.2419047,48.8914645
2.241902,48.8945869
2.2418849,48.8912755
2.2418842,48.8876704
2.2418587,48.8875016
2.2418552,48.894695
2.241854,48.8876383
2.2418499,48.8914817
2.2418422,48.8938327
2.2418397,48.8946795
2.241833,48.8899613
2.2418312,48.8875717
2.2418286,48.8919071
2.2418114,48.8898955
2.2417908,48.8936705
2.2417817,48.8908407
2.2417708,48.8903443
2.2417578,48.8908348
2.2417566,48.8908667
2.2417548,48.885464
2.241736,48.8875148
2.2417353,48.8918674
2.241735,48.8908593
2.2417322,48.891037
2.2417267,48.8918553
2.2417067,48.8911314
2.2416662,48.8918893
2.2416647,48.891875
2.2416542,48.8879413
2.2416276,48.8894929
2.2416224,48.8894885
2.2416139,48.887569
2.2415785,48.8893328
2.2415273,48.8914043
2.2415186,48.8893514
2.2415167,48.8871537
2.241502,48.8874438
2.2414899,48.8914139
2.2414797,48.890647
2.2414718,48.8871696
2.2414574,48.8874524
2.2414332,48.891425
2.2414161,48.8871832
2.2413987,48.8921984
2.2413973,48.8873486
2.2413933,48.8922513
2.2413927,48.8871652
2.2413866,48.8923025
2.2413813,48.8923439
2.2413685,48.8919346
2.2413641,48.8901539
2.2413629,48.8893904
2.2413598,48.892507
2.2413564,48.8871995
2.2413511,48.8871819
2.2413504,48.892574
2.2413488,48.8930404
2.2413477,48.8886731
2.241341,48.8926366
2.2413316,48.892701
2.2413187,48.8899999
2.2413162,48.8928888
2.2413055,48.8931189
2.241305,48.8927898
2.2413032,48.8928043
2.241301,48.894017
2.2412994,48.8872198
2.2412796,48.893999
2.2412673,48.8868477
2.2412595,48.8938832
2.2412505,48.8872335
2.2412485,48.887207
2.24123,48.8915707
2.241227,48.886995
2.2412217,48.887226
2.2412078,48.891008
2.2412042,48.8916751
2.2411948,48.8915183
2.2411693,48.8880937
2.2411647,48.8872229
2.2411582,48.8945526
2.2411515,48.8915983
2.2411446,48.8945403
2.2411419,48.8901041
2.2411394,48.8913087
2.2411392,48.8898761
2.2411385,48.8890972
2.2411359,48.8952802
2.2411344,48.8900867
2.2411109,48.8915458
2.2411104,48.8945174
2.2411064,48.8902576
2.2411053,48.8901522
2.2411032,48.8938536
2.2410963,48.8872445
2.2410898,48.8902374
2.2410782,48.894509
2.2410683,48.8901368
2.2410616,48.8945849
2.2410442,48.8914933
2.2410311,48.8915771
2.24103,48.8944459
2.2410229,48.8898957
2.2410208,48.8915803
2.2410104,48.8945794
2.2410037,48.8872467
2.2409994,48.8912187
2.2409974,48.8912001
2.2409923,48.8870933
2.2409875,48.8917882
2.2409857,48.8938333
2.2409847,48.8912043
2.240972,48.8912085
2.2409648,48.8918874
2.2409615,48.887308
2.2409593,48.895794
2.2409495,48.8916774
2.2409475,48.8912564
2.2409438,48.8918941
2.2409317,48.8944775
2.2409316,48.8851939
2.2409299,48.8944868
2.240929,48.8868293
2.2409261,48.894506
2.2409169,48.890318
2.2409072,48.8904007
2.2409052,48.8872555
2.2409029,48.8902957
2.2408984,48.8912727
2.2408884,48.8872979
2.2408703,48.8923834
2.2408691,48.8893015
2.240865,48.8947978
2.2408602,48.8871669
2.2408569,48.8914659
2.2408503,48.8949912
2.2408326,48.8901856
2.2408315,48.895367
2.2408272,48.8944311
2.2408227,48.8944379
2.2408221,48.8954154
2.2408209,48.8916438
2.2408189,48.891116
2.240818,48.8872886
2.2408161,48.8901634
2.2408152,48.8944503
2.2408142,48.8911368
2.2408137,48.8911193
2.2408132,48.8916333
2.2408053,48.8913413
2.2407961,48.8946424
2.2407954,48.8911416
2.24079,48.8911343
2.2407838,48.8901215
2.2407699,48.8911498
2.2407697,48.8876607
2.2407645,48.8911425
2.2407645,48.8887188
2.2407444,48.891158
2.2407404,48.8894552
2.240739,48.8911507
2.2407307,48.8924687
2.2407304,48.8924771
2.2407304,48.8903856
2.2407295,48.8951998
2.2407295,48.8872891
2.2407294,48.8959882
2.2407215,48.8916652
2.2407211,48.8924699
2.2407154,48.8903542
2.2407083,48.8951242
2.2406864,48.8951644
2.2406812,48.8867807
2.2406793,48.8943046
2.2406718,48.8872943
2.2406678,48.8869332
2.240666,48.8906227
2.2406645,48.8828306
2.24066,48.8930001
2.2406587,48.8929919
2.2406572,48.8903639
2.2406552,48.8900079
2.2406525,48.8902429
2.2406396,48.8954322
2.2406391,48.89021
2.2406384,48.8893368
2.2406329,48.8951134
2.2406315,48.8889181
2.2406263,48.8951505
2.2406211,48.8954561
2.2406099,48.8889942
2.2406095,48.8951788
2.2406069,48.8901793
2.2406035,48.8949923
2.2405955,48.8914724
2.2405927,48.8873697
2.2405917,48.8944935
2.2405867,48.8947281
2.2405828,48.8947384
2.2405706,48.8941258
2.2405599,48.8934544
2.2405562,48.8919392
2.2405541,48.8944939
2.2405524,48.8940311
2.2405518,48.8949774
2.2405471,48.8944982
2.2405463,48.8945409
2.2405429,48.8945212
2.2405396,48.894502
2.2405385,48.8945776
2.2405366,48.8953967
2.2405323,48.8946179
2.2405302,48.8945462
2.2405276,48.8942528
2.240527,48.8872542
2.2405259,48.8945831
2.2405254,48.8946184
2.2405246,48.890443
2.2405193,48.8954208
2.2405089,48.8904187
2.2405047,48.8958319
2.2404943,48.8888751
2.2404928,48.8952333
2.2404771,48.8924317
2.2404752,48.8902858
2.240466,48.8951143
2.2404613,48.8958099
2.240455,48.8912929
2.2404511,48.8903069
2.2404489,48.8912949
2.2404435,48.8921371
2.2404412,48.8912974
2.2404389,48.8886125
2.2404359,48.8902845
2.240435,48.88793
2.2404345,48.889238
2.2404339,48.8887946
2.2404173,48.8902404
2.2404158,48.8923355
2.2404122,48.8949432
2.2404059,48.8913149
2.2404048,48.8885413
2.240404,48.8940449
2.2404035,48.8953737
2.2404019,48.8962724
2.2403997,48.895401
2.2403638,48.8953715
2.2403553,48.8879606
2.2403439,48.8950816
2.2403389,48.8913224
2.2403348,48.895155
2.2403339,48.8953334
2.2403308,48.8905048
2.2403204,48.8912141
2.2403177,48.8905812
2.2403159,48.8954677
2.2403152,48.8904791
2.2403137,48.8912163
2.2403127,48.8906875
2.2403042,48.8955446
2.2402972,48.8953953
2.2402946,48.8913367
2.2402928,48.8956195
2.2402918,48.8951435
2.2402905,48.8916094
2.240284,48.8956777
2.2402738,48.8962639
2.2402726,48.8957526
2.2402661,48.890336
2.2402621,48.8958222
2.2402599,48.8911707
2.2402575,48.8903685
2.2402547,48.8884184
2.2402539,48.8953927
2.2402508,48.8958963
2.2402393,48.8959722
2.2402239,48.8902998
2.2402157,48.8925393
2.2402149,48.8911411
2.2402011,48.8906412
2.2402004,48.8884613
2.2402001,48.8947118
2.2401918,48.8917666
2.2401867,48.8944138
2.2401837,48.8924959
2.2401803,48.8883177
2.2401662,48.8949053
2.2401649,48.8953124
2.2401625,48.8962566
2.2401605,48.8925062
2.2401535,48.8882194
2.2401456,48.8947234
2.2401435,48.8954586
2.2401387,48.8977516
2.240133,48.8955304
2.2401292,48.8925156
2.240127,48.8884182
2.240123,48.8955987
2.2401229,48.8962539
2.2401226,48.8979357
2.2401222,48.8951954
2.2401173,48.892568
2.2401125,48.8956707
2.240112,48.8963239
2.240102,48.8957425
2.2401018,48.8948894
2.2401006,48.897733
2.2400914,48.8958153
2.2400853,48.8915238
2.2400848,48.8979333
2.2400839,48.8951204
2.2400817,48.8873767
2.2400812,48.8958851
2.240079,48.8878292
2.240071,48.8882895
2.2400709,48.8959557
2.2400617,48.895799
2.2400564,48.8904325
2.2400494,48.8970219
2.2400482,48.8943128
2.2400478,48.891485
2.2400426,48.8917195
2.240042,48.8902152
2.2400418,48.89041
2.2400411,48.891455
2.2400396,48.8970912
2.2400347,48.8925623
2.2400306,48.895992
2.2400189,48.8925967
2.2400174,48.8903564
2.2400131,48.8918228
2.2400093,48.8884059
2.240009,48.8925542
2.2400022,48.8914048
2.2399979,48.8883583
2.2399974,48.897088
2.2399959,48.8879368
2.239991,48.8959531
2.2399619,48.8907919
2.2399617,48.8882934
2.239961,48.8880091
2.2399566,48.8913589
2.2399555,48.8925787
2.239953,48.8883785
2.2399515,48.8869956
2.2399465,48.8907995
2.239943,48.8907941
2.2399412,48.8964888
2.2399387,48.8871526
2.2399346,48.8957713
2.2399324,48.8917186
2.2399299,48.8898332
2.2399204,48.8926254
2.2399028,48.8907144
2.2398869,48.8911216
2.2398779,48.8879332
2.2398765,48.8882405
2.2398763,48.892595
2.2398749,48.8997608
2.2398686,48.890555
2.2398681,48.891232
2.2398631,48.8931248
2.2398578,48.8947951
2.2398555,48.8913052
2.2398535,48.8957649
2.2398518,48.8935924
2.23985,48.8958571
2.239842,48.8957707
2.2398413,48.890624
2.2398334,48.8958516
2.2398323,48.8880055
2.2398305,48.8997614
2.239822,48.8926541
2.2398117,48.8867574
2.2398038,48.8869334
2.2398024,48.8911455
2.2397994,48.8902533
2.2397968,48.8959445
2.2397889,48.8911138
2.239784,48.8879385
2.2397796,48.8911557
2.2397348,48.8897221
2.2397223,48.8879491
2.2397178,48.8938917
2.2397107,48.8927879
2.2396953,48.8927671
2.2396806,48.8867427
2.239679,48.8928823
2.2396644,48.8937477
2.2396618,48.8950574
2.2396508,48.892904
2.2396467,48.8926802
2.2396445,48.8879879
2.2396425,48.8917209
2.2396374,48.8867497
2.2396338,48.8927729
2.239617,48.8928677
2.2396107,48.8934497
2.239597,48.8869874
2.2395958,48.8910803
2.2395921,48.8944705
2.2395872,48.8938523
2.239577,48.8918324
2.2395768,48.8929369
2.2395714,48.8950839
2.2395694,48.8880549
2.2395544,48.8940848
2.2395372,48.895027
2.2395276,48.8863463
2.2395258,48.8926402
2.2395256,48.884744
2.2395148,48.895051
2.239505,48.8923838
2.2395024,48.8880179
2.2395017,48.8928725
2.2394983,48.8916694
2.2394956,48.8863903
2.2394913,48.8882024
2.2394894,48.8907227
2.2394797,48.886361
2.2394758,48.892936
2.2394682,48.8918669
2.2394658,48.89073
2.2394568,48.8881043
2.2394559,48.8925633
2.2394555,48.8916069
2.2394489,48.8927005
2.2394466,48.8917526
2.2394437,48.8909853
2.2394435,48.8940539
2.2394423,48.8950197
2.2394413,48.8864096
2.2394391,48.8926698
2.2394376,48.89174
2.2394244,48.8847117
2.2394223,48.8916175
2.2394151,48.8943083
2.2394139,48.8937891
2.2394092,48.8937107
2.2394085,48.8880549
2.2394058,48.8925101
2.2394035,48.8926334
2.2393973,48.8931607
2.2393948,48.8923108
2.2393904,48.8950192
2.239387,48.8885399
2.2393854,48.8916293
2.2393831,48.8925324
2.2393803,48.8942477
2.2393763,48.8928006
2.2393763,48.8881554
2.2393712,48.8938179
2.2393698,48.8910057
2.2393683,48.8884764
2.2393656,48.8877463
2.2393495,48.8949415
2.2393477,48.8953857
2.2393414,48.888614
2.2393383,48.8904383
2.2393381,48.8882291
2.2393358,48.8942784
2.2393353,48.8860392
2.2393304,48.8882178
2.2393227,48.8936727
2.2393149,48.8954034
2.2393126,48.8921601
2.2393056,48.8924288
2.2393045,48.886325
