Column1,Column2
2.2393021,48.8921877
2.2392992,48.8954024
2.2392919,48.8921752
2.2392893,48.8929364
2.2392851,48.88848
2.2392831,48.8913193
2.2392812,48.8925647
2.2392669,48.8923725
2.2392663,48.8949265
2.239261,48.892201
2.2392583,48.8874747
2.239251,48.8921877
2.2392496,48.8913241
2.2392488,48.8928302
2.2392479,48.8942714
2.2392476,48.8886034
2.2392405,48.8928306
2.239237,48.893635
2.2392355,48.8961837
2.2392254,48.8925635
2.2392241,48.886128
2.2392206,48.8863469
2.23922,48.8922143
2.2392197,48.8913332
2.239219,48.891947
2.2392181,48.8881828
2.239217,48.8954637
2.2392102,48.8922008
2.23921,48.8934694
2.23921,48.8885188
2.2392047,48.8924607
2.2392046,48.8888329
2.2392046,48.8881718
2.2392008,48.8958492
2.2391996,48.8897383
2.2391979,48.8949009
2.2391966,48.8874323
2.2391962,48.8962161
2.2391926,48.8881466
2.2391805,48.8875382
2.2391798,48.8922019
2.2391798,48.8913454
2.2391793,48.8922522
2.2391775,48.8928111
2.2391732,48.8908239
2.2391707,48.8953409
2.23917,48.8856673
2.2391698,48.895288
2.2391599,48.8924024
2.2391581,48.8955461
2.2391571,48.88626
2.2391497,48.8935966
2.2391483,48.895265
2.2391463,48.8952686
2.2391458,48.8922375
2.2391451,48.8945235
2.2391409,48.8859685
2.2391376,48.8875152
2.2391362,48.8897452
2.2391305,48.8880792
2.2391299,48.8924152
2.2391255,48.8924019
2.239125,48.8928713
2.2391249,48.8922684
2.2391237,48.8892927
2.2391176,48.8937552
2.2391126,48.8931373
2.2391109,48.8922486
2.2391077,48.8887834
2.2391002,48.8858118
2.2390996,48.8934466
2.2390992,48.8923633
2.2390987,48.8953206
2.2390974,48.8948991
2.2390921,48.8930911
2.2390881,48.8880187
2.2390829,48.8887826
2.2390813,48.889679
2.2390759,48.8952968
2.2390759,48.8922597
2.2390757,48.8922882
2.23907,48.8920989
2.2390631,48.8935586
2.2390617,48.8938097
2.2390609,48.8920097
2.2390577,48.8958803
2.23905,48.8955434
2.2390395,48.8920617
2.2390347,48.8879423
2.2390337,48.8934309
2.2390327,48.8924281
2.2390306,48.8928951
2.2390304,48.8937169
2.2390301,48.895691
2.2390296,48.8913166
2.2390263,48.8948868
2.2390237,48.8911161
2.2390102,48.8953259
2.2390101,48.8922553
2.2390049,48.8903839
2.2390021,48.8929157
2.2390003,48.8922834
2.2389995,48.8881131
2.2389915,48.8922712
2.2389871,48.8954724
2.2389867,48.892336
2.2389847,48.8896563
2.2389814,48.895437
2.2389793,48.8881713
2.238979,48.8878624
2.2389759,48.8935202
2.2389741,48.8937713
2.2389724,48.8954796
2.2389705,48.8923186
2.2389704,48.8884453
2.2389601,48.892346
2.2389576,48.8921346
2.2389568,48.8922975
2.2389478,48.8922852
2.2389446,48.8936793
2.2389431,48.8948762
2.2389383,48.895178
2.2389363,48.8925266
2.2389341,48.8933964
2.2389271,48.887788
2.2389243,48.8952817
2.238914,48.8927127
2.2389107,48.8952697
2.2389068,48.8952902
2.2389039,48.8923145
2.2389002,48.8947572
2.2388988,48.8881943
2.238896,48.893349
2.2388957,48.8923015
2.2388933,48.8952781
2.2388922,48.8919515
2.2388881,48.8895787
2.238887,48.8937331
2.2388851,48.8922946
2.2388808,48.893327
2.2388801,48.8877207
2.2388741,48.8936277
2.2388671,48.8916183
2.23886,48.8948568
2.2388517,48.888682
2.2388509,48.888817
2.2388489,48.8920613
2.238846,48.8938763
2.2388425,48.8887568
2.2388397,48.8884067
2.2388372,48.8889366
2.2388368,48.8924571
2.2388358,48.8887833
2.2388333,48.8876536
2.2388291,48.8889138
2.2388278,48.8947351
2.2388151,48.8884418
2.2388124,48.8896347
2.2388117,48.8895037
2.2388081,48.8954474
2.238805,48.8879138
2.2387944,48.8937118
2.2387933,48.8910985
2.2387877,48.8921387
2.2387847,48.8875839
2.2387755,48.8887322
2.2387726,48.893326
2.2387682,48.8937776
2.2387594,48.8886687
2.2387581,48.8948445
2.2387542,48.8948889
2.2387469,48.8875297
2.2387379,48.8877392
2.2387369,48.8928706
2.2387314,48.8889767
2.2387301,48.8916675
2.2387198,48.8895343
2.2387138,48.8886034
2.2387111,48.895295
2.2387094,48.8874759
2.2387078,48.8952209
2.2387058,48.8887357
2.2387031,48.8863693
2.2387024,48.8952235
2.2386998,48.8938485
2.2386977,48.8953902
2.238695,48.887868
2.2386937,48.8948251
2.238691,48.894714
2.2386874,48.8932745
2.2386826,48.8911336
2.2386823,48.8878217
2.2386746,48.887426
2.2386716,48.889438
2.2386709,48.8885258
2.2386675,48.8938445
2.2386641,48.8916906
2.2386554,48.895419
2.2386394,48.8928551
2.2386347,48.8873689
2.2386339,48.895364
2.2386333,48.8889738
2.2386315,48.8932358
2.2386306,48.8878221
2.2386253,48.8947078
2.2386251,48.8890141
2.2386199,48.8953664
2.2386112,48.8891162
2.2386054,48.8890722
2.2386023,48.8933331
2.2385851,48.8948074
2.238577,48.8887798
2.2385761,48.893142
2.2385745,48.8939027
2.2385708,48.8928417
2.238569,48.8884323
2.238568,48.8892945
2.2385642,48.8931784
2.2385444,48.8950604
2.238539,48.895063
2.2385381,48.8953894
2.2385287,48.8878521
2.238526,48.8883653
2.238522,48.8901964
2.238519,48.8922248
2.2385113,48.8953038
2.238505,48.8927192
2.238503,48.8921763
2.2385012,48.8891091
2.2384834,48.8917405
2.2384818,48.8954158
2.2384818,48.8919841
2.2384798,48.8901796
2.2384751,48.8882948
2.2384659,48.8952996
2.2384576,48.8880241
2.2384517,48.8949795
2.2384463,48.8949821
2.2384456,48.8882472
2.2384322,48.8938965
2.2384245,48.8932967
2.2384188,48.8882031
2.23841,48.8892414
2.2383973,48.8953523
2.2383906,48.8947889
2.2383825,48.8910485
2.2383752,48.8938699
2.2383751,48.8940922
2.2383724,48.8918261
2.2383678,48.8881396
2.2383625,48.8949028
2.2383571,48.8949054
2.2383571,48.8890549
2.2383544,48.8889985
2.2383477,48.8947598
2.2383463,48.8954881
2.2383336,48.8893834
2.2383328,48.8952563
2.2383282,48.8939929
2.2383243,48.8917538
2.2383222,48.8953902
2.2383204,48.8929182
2.2383088,48.8948392
2.2383034,48.8880443
2.2383017,48.89312
2.2382984,48.8909734
2.2382981,48.8888538
2.2382975,48.8931193
2.238296,48.8931168
2.2382957,48.8938879
2.2382954,48.8890902
2.2382928,48.8936041
2.2382885,48.8928428
2.2382755,48.891315
2.2382739,48.8879738
2.2382726,48.8954237
2.2382712,48.8939664
2.2382699,48.8948154
2.2382605,48.8880007
2.2382503,48.8915811
2.2382485,48.8932175
2.2382412,48.8928664
2.2382337,48.8879209
2.2382293,48.8954312
2.2382265,48.8940033
2.2382243,48.8890465
2.2382242,48.8921764
2.2382231,48.8940904
2.238223,48.8892648
2.2382176,48.895452
2.2382081,48.8899728
2.2382071,48.8921531
2.2382011,48.8893342
2.2381995,48.8953328
2.2381987,48.891107
2.2381662,48.8940638
2.2381653,48.8923421
2.2381599,48.891018
2.2381523,48.8969312
2.2381523,48.8954689
2.2381519,48.8954863
2.2381479,48.8890315
2.2381478,48.8928643
2.2381476,48.8922909
2.2381455,48.8947038
2.2381442,48.8921061
2.2381422,48.8925407
2.2381378,48.8876806
2.2381362,48.8921484
2.2381331,48.8925227
2.2381237,48.8889191
2.238123,48.8941832
2.2381139,48.8921555
2.2380973,48.892214
2.2380925,48.88598
2.2380913,48.8921627
2.2380836,48.8957773
2.2380778,48.8928851
2.2380723,48.8960402
2.2380701,48.8891431
2.238066,48.8941567
2.2380571,48.8942444
2.238056,48.895362
2.2380513,48.8892295
2.2380513,48.88839
2.2380412,48.8944177
2.238035,48.8924419
2.2380295,48.8945419
2.2380101,48.8947291
2.2380042,48.892907
2.2380037,48.8913559
2.238003,48.8908255
2.2380003,48.8889755
2.2380001,48.8942178
2.2379995,48.8930893
2.2379973,48.8942998
2.2379893,48.8933839
2.2379841,48.8933339
2.2379796,48.8955587
2.2379762,48.8954952
2.2379735,48.8890672
2.2379727,48.8965866
2.2379708,48.8885117
2.2379705,48.8936562
2.2379691,48.8965438
2.2379655,48.8884738
2.2379654,48.8964985
2.2379628,48.8891104
2.2379613,48.8964501
2.2379572,48.8963997
2.2379551,48.8947166
2.2379536,48.8963569
2.2379517,48.8920862
2.23795,48.8963144
2.23795,48.884542
2.2379453,48.8954343
2.2379416,48.8947712
2.2379403,48.8942733
2.2379386,48.8879985
2.2379359,48.8929273
2.2379342,48.8943583
2.23793,48.8845572
2.2379279,48.892183
2.2379263,48.8959825
2.2379203,48.8948169
2.2379134,48.895813
2.2379091,48.8956734
2.2379058,48.8899582
2.2379034,48.8947077
2.2379015,48.8956738
2.2378967,48.8947579
2.2378957,48.8883688
2.2378939,48.8921592
2.237893,48.8954731
2.2378924,48.8899446
2.237891,48.892964
2.2378837,48.8930306
2.2378772,48.8943318
2.2378735,48.8944146
2.2378698,48.8948051
2.2378634,48.8929871
2.2378585,48.8948568
2.2378506,48.8924998
2.2378428,48.8949381
2.2378406,48.89436
2.2378316,48.8929353
2.2378288,48.8922164
2.2378265,48.8934745
2.2378227,48.8874754
2.2378219,48.892207
2.2378208,48.8929525
2.2378165,48.8943881
2.2378153,48.8921562
2.2378151,48.8921976
2.237814,48.8948399
2.2378025,48.8920706
2.2377992,48.8886634
2.2377992,48.8884253
2.2377984,48.8926336
2.2377965,48.8891642
2.2377814,48.892402
2.2377753,48.8916556
2.2377717,48.8875176
2.2377705,48.8949223
2.2377616,48.8874782
2.2377529,48.8916627
2.2377384,48.8949557
2.2377321,48.8880584
2.2377304,48.8916699
2.2377241,48.8886792
2.2377241,48.8886034
2.2377217,48.8921582
2.2377053,48.8879262
2.2377048,48.8949948
2.2376972,48.8968084
2.2376972,48.8886475
2.2376862,48.8919207
2.2376848,48.8916377
2.2376792,48.895098
2.2376778,48.8949298
2.2376731,48.8891131
2.237668,48.8946649
2.2376655,48.8950302
2.2376621,48.8952007
2.2376554,48.8921796
2.2376494,48.8930914
2.237649,48.8943902
2.2376473,48.892006
2.2376464,48.8949771
2.237646,48.8943196
2.2376419,48.8951343
2.2376335,48.8946389
2.2376329,48.8870514
2.2376319,48.8930846
2.2376275,48.8890937
2.2376182,48.8933387
2.2376172,48.8950723
2.237613,48.8959885
2.2376127,48.8952383
2.237606,48.895014
2.2376026,48.8951763
2.2375987,48.8917118
2.2375986,48.892491
2.237596,48.8929645
2.23759,48.8879667
2.2375896,48.894679
2.2375827,48.8922034
2.2375792,48.8874958
2.237579,48.8951092
2.2375781,48.8946134
2.2375779,48.8953633
2.2375742,48.8924781
2.2375701,48.8950531
2.2375685,48.8871043
2.2375656,48.8922126
2.2375615,48.8956231
2.2375611,48.8952132
2.2375575,48.8959493
2.2375501,48.894721
2.2375465,48.895152
2.2375432,48.8922194
2.2375417,48.8890708
2.2375374,48.8957999
2.2375358,48.8946544
2.2375285,48.8950826
2.2375246,48.8953402
2.2375232,48.8954122
2.2375211,48.8929698
2.2375175,48.8870532
2.2375172,48.8924667
2.2375098,48.8924109
2.2375084,48.8929675
2.2375076,48.8921
2.2375068,48.8883318
2.2375056,48.8927687
2.2375049,48.8951904
2.2375036,48.8921013
2.2375034,48.8947636
2.2375011,48.8959873
2.2374962,48.8946979
2.2374934,48.8878997
2.2374924,48.8865931
2.2374894,48.8925172
2.2374881,48.8954472
2.2374876,48.8920728
2.2374814,48.8951232
2.2374792,48.8848999
2.2374773,48.8923682
2.2374719,48.8870814
2.2374707,48.8921465
2.2374672,48.8931727
2.2374667,48.8921408
2.2374629,48.8953882
2.2374629,48.8953116
2.2374625,48.8948051
2.2374619,48.8920381
2.2374612,48.8878503
2.2374532,48.8875011
2.2374524,48.894739
2.2374503,48.8954888
2.2374466,48.8951638
2.2374357,48.8925568
2.2374278,48.895426
2.2374265,48.88494
2.2374248,48.8897592
2.2374244,48.8948415
2.2374176,48.8923311
2.2374156,48.8870867
2.237411,48.8953661
2.2374093,48.892855
2.2374082,48.8952821
2.2374076,48.888062
2.2374064,48.8947829
2.2374054,48.8955284
2.2374038,48.8875507
2.2374036,48.8926097
2.2374001,48.8928362
2.2373968,48.8881643
2.2373955,48.8954629
2.2373909,48.8921605
2.2373856,48.8948797
2.2373817,48.8922593
2.2373783,48.8921646
2.2373755,48.8849782
2.2373748,48.8948174
2.2373724,48.892181
2.23737,48.8870761
2.2373689,48.8954039
2.2373626,48.892582
2.237362,48.8922652
2.2373576,48.8953421
2.2373562,48.8955709
2.2373553,48.8932416
2.2373523,48.895495
2.2373475,48.8949161
2.2373472,48.8927054
2.2373447,48.8922703
2.2373421,48.891924
2.2373406,48.8930412
2.2373385,48.8923137
2.2373351,48.8879985
2.237331,48.8948547
2.2373288,48.89304
2.2373282,48.8954417
2.2373269,48.8926839
2.237324,48.8956133
2.2373226,48.8953808
2.2373217,48.8877727
2.2373131,48.8921997
2.2373051,48.8949534
2.2373015,48.8955552
2.2373003,48.8920394
2.2372949,48.8870973
2.2372938,48.8931421
2.2372922,48.894893
2.2372893,48.8927216
2.2372887,48.8920431
2.2372875,48.8954795
2.2372872,48.8920719
2.2372828,48.8925855
2.2372805,48.8954196
2.2372785,48.887628
2.2372759,48.8922534
2.2372692,48.8956585
2.2372678,48.8955856
2.2372663,48.8959688
2.2372661,48.8920376
2.2372628,48.8949936
2.2372617,48.8959137
2.23726,48.888062
2.237259,48.8923177
2.2372484,48.8949298
2.2372452,48.8942504
2.237237,48.8955247
2.2372342,48.8954528
2.2372318,48.8882251
2.2372265,48.892932
2.2372248,48.8924382
2.237224,48.8950328
2.2372238,48.8916891
2.2372226,48.8914112
2.2372225,48.8887851
2.2372204,48.8945319
2.2372203,48.8919743
2.2372201,48.8957185
2.2372199,48.8920522
2.2372198,48.887965
2.2372185,48.8916123
2.2372183,48.891685
2.2372173,48.8956354
2.2372163,48.8876066
2.2372131,48.8955644
2.2372069,48.8919786
2.2372067,48.894969
2.2372061,48.8944285
2.2372061,48.892569
2.2372052,48.8922055
2.237193,48.8871466
2.2371876,48.8923399
2.2371872,48.8963851
2.2371851,48.8955026
2.2371832,48.8959775
2.2371823,48.8871008
2.2371808,48.8957535
2.2371756,48.8922763
2.2371741,48.8924042
2.2371715,48.8886881
2.2371705,48.8926889
2.2371695,48.8922681
2.2371688,48.8878327
2.2371686,48.8950063
2.2371598,48.8956133
2.2371568,48.8923368
2.2371542,48.8956899
2.2371542,48.8955358
2.2371462,48.8864385
2.2371447,48.8871008
2.2371427,48.8925311
2.2371383,48.8923893
2.2371378,48.8951183
2.2371363,48.8924111
2.2371331,48.8852943
2.237131,48.8920805
2.2371298,48.8960163
2.2371259,48.8881255
2.2371247,48.8957295
2.2371241,48.8950498
2.2371216,48.8926964
2.2371206,48.8886016
2.2371108,48.8922081
2.2371082,48.8924832
2.2371055,48.8925027
2.2371055,48.8924323
2.2371045,48.8878786
2.2371009,48.8955865
2.2370995,48.8956659
2.2370952,48.8864764
2.2370918,48.8951589
2.2370837,48.8894095
2.237081,48.8950951
2.2370803,48.8871396
2.2370718,48.8959322
2.2370714,48.8957111
2.2370668,48.8913168
2.2370521,48.8945163
2.2370461,48.8956382
2.2370455,48.8880867
2.2370451,48.8952
2.2370451,48.8852773
2.2370447,48.8888094
2.2370402,48.8920606
2.2370401,48.8879315
2.23704,48.8951367
2.237031,48.8893881
2.2370257,48.8873177
2.237024,48.8885346
2.2370181,48.891509
2.2370146,48.8959757
2.237004,48.8956852
2.2370025,48.8871237
2.2369998,48.8952959
2.2369951,48.8950443
2.2369924,48.8923511
2.2369898,48.8951792
2.2369831,48.8921899
2.2369784,48.8879808
2.2369763,48.8893659
2.2369763,48.8878757
2.2369677,48.8880567
2.236965,48.8877571
2.2369643,48.8922003
2.2369618,48.88936
2.2369514,48.8922715
2.2369382,48.8884464
2.2369358,48.8922768
2.236933,48.892732
2.2369328,48.887159
2.2369261,48.8959431
2.2369182,48.892282
2.2369181,48.8894142
2.2369144,48.8944638
2.2369124,48.892551
2.2368966,48.8918041
2.2368846,48.8852933
2.2368815,48.8958753
2.2368758,48.8896538
2.2368686,48.8921677
2.2368613,48.8921583
2.2368604,48.8883583
2.2368599,48.8853503
2.2368577,48.8883054
2.2368524,48.8924322
2.2368443,48.8959175
2.2368355,48.8940356
2.2368285,48.8903839
2.2368282,48.8882577
2.2368273,48.8924426
2.2368264,48.8887867
2.2368232,48.8922413
2.2368128,48.8945171
2.2368121,48.8871731
2.236805,48.8943387
2.2368014,48.8924534
2.236771,48.8958355
2.2367652,48.8958822
2.2367563,48.8954952
2.2367546,48.8958804
2.2367531,48.8925337
2.2367521,48.8915134
2.2367502,48.89424
2.2367464,48.8881572
2.2367463,48.8887831
2.2367411,48.8925212
2.2367394,48.8956081
2.2367383,48.8955263
2.236734,48.893986
2.2367292,48.8925087
2.2367209,48.8872084
2.2367109,48.892636
2.2367038,48.8892552
2.2366988,48.8955604
2.2366944,48.8893209
2.236693,48.8954716
2.2366914,48.8871872
2.2366905,48.8922254
2.2366834,48.892216
2.2366787,48.8924158
2.2366756,48.8911922
2.236674,48.8958505
2.2366737,48.8955004
2.2366726,48.8872242
2.2366723,48.8913587
2.2366694,48.8892412
2.2366688,48.8946269
2.2366653,48.8958489
2.2366638,48.8914506
2.2366508,48.8915404
2.2366457,48.8879952
2.2366438,48.8923594
2.2366415,48.8892928
2.2366405,48.8884323
2.2366352,48.8924359
2.236635,48.8913097
2.2366314,48.8892258
2.2366282,48.8918439
2.2366242,48.8880146
2.2366037,48.885633
2.2366016,48.8886907
2.2365922,48.8872877
2.2365707,48.8886105
2.236568,48.8884994
2.2365641,48.8913837
2.2365632,48.891806
2.2365601,48.8954983
2.23656,48.8872313
2.2365493,48.8889641
2.2365464,48.8917847
2.2365361,48.8939108
2.2365358,48.8884694
2.2365344,48.8918147
2.2365171,48.888547
2.236517,48.8917946
2.2365038,48.8918245
2.2365032,48.8917725
2.2364969,48.8891554
2.2364968,48.8857135
2.2364929,48.8885875
2.2364876,48.8918032
2.2364696,48.8917823
2.2364379,48.8941631
2.2364299,48.8908767
2.2364157,48.8857746
2.2364098,48.887263
2.236397,48.8918065
2.2363807,48.8858875
2.2363798,48.8959668
2.236366,48.8955934
2.2363645,48.894968
2.2363642,48.8873054
2.2363553,48.8928227
2.2363522,48.8941258
2.2363507,48.8918114
2.2363266,48.8873107
2.2363257,48.8909966
2.2363187,48.8868393
2.2363094,48.8959653
2.2363052,48.8873336
2.2362966,48.8902014
2.236293,48.8941184
2.2362918,48.8913384
2.236289,48.892769
2.2362784,48.8873618
2.2362633,48.8964356
2.2362569,48.8873283
2.2362481,48.885879
2.2362255,48.8859791
2.2362146,48.8915713
2.2362113,48.8873847
2.236202,48.8857758
2.2362016,48.8929256
2.2361999,48.891206
2.2361924,48.8896946
2.2361898,48.887353
2.2361795,48.8941367
2.2361766,48.8952248
2.2361698,48.8914969
2.2361687,48.8941383
2.2361661,48.8884572
2.2361519,48.8858604
2.2361505,48.8912152
2.2361478,48.8915039
2.2361425,48.8882752
2.2361375,48.8883142
2.2361339,48.8895655
2.2361321,48.8860538
2.2361318,48.8859116
2.2361308,48.8896014
2.2361304,48.8941554
2.2361258,48.8915108
2.2361255,48.8882366
2.2361147,48.8873777
2.2360966,48.8891223
2.2360938,48.8915965
2.2360899,48.8908472
2.2360894,48.8946829
2.2360893,48.8895408
2.2360882,48.8860887
2.2360823,48.8916862
2.2360675,48.8932474
2.2360556,48.8895658
2.2360494,48.8941479
2.2360493,48.8947195
2.2360443,48.889099
2.2360434,48.8959197
2.236042,48.8959191
2.2360303,48.8848103
2.2360155,48.8882366
2.2360101,48.8874941
2.2360034,48.8861574
2.236001,48.8847955
2.2359922,48.8936183
2.2359921,48.886023
2.2359883,48.8941633
2.2359672,48.8882401
2.235957,48.894262
2.2359383,48.8941847
2.2359232,48.8949811
2.2359216,48.8946856
2.2359187,48.893924
2.2359142,48.8893913
2.235907,48.8940739
2.2358933,48.8925554
2.23589,48.886105
2.2358867,48.8882242
2.235876,48.88751
2.2358739,48.8884574
2.2358696,48.8862646
2.2358586,48.889371
2.2358546,48.8875611
2.2358465,48.8881502
2.2358298,48.8893322
2.2358224,48.8882771
2.2358143,48.887607
2.2358097,48.894141
2.2358031,48.8861744
2.2357982,48.892134
2.2357509,48.886356
2.2357483,48.8929932
2.2357449,48.8944587
2.2357379,48.8890589
2.2357361,48.8940463
2.2357253,48.8892483
2.2357228,48.8908287
2.2357097,48.8882524
2.2356991,48.8863093
2.2356802,48.888136
2.2356737,48.8886018
2.2356698,48.8888449
2.2356476,48.8943238
2.23561,48.8907277
2.235602,48.893034
2.235584,48.8907068
2.2355819,48.8944469
2.2355737,48.889004
2.2355703,48.8936956
2.2355635,48.8907058
2.2355518,48.8921311
2.2355424,48.8907047
2.2355423,48.8906904
2.235522,48.8907037
2.2355046,48.8853393
2.2355026,48.8907027
2.2354994,48.8888737
2.235491,48.8906045
2.2354823,48.8907017
2.235481,48.8907203
2.2354779,48.8922241
2.2354627,48.8907007
2.2354623,48.8955608
2.235454,48.8940478
2.2354318,48.8908521
2.2354215,48.8919882
2.2353914,48.8949228
2.2353852,48.8946349
2.2353195,48.8910945
2.2353154,48.8881087
2.2353074,48.8880778
2.2353068,48.8852275
2.2353049,48.8894726
2.2352913,48.888092
2.235271,48.8932423
2.2352491,48.8957403
2.2352457,48.8945422
2.2352356,48.8961607
2.2352246,48.8852861
2.2352059,48.894886
2.2352045,48.8873692
2.2351499,48.8852178
2.2351008,48.8885914
2.2350864,48.8886757
2.2350582,48.8956882
2.2350499,48.8887832
2.2349538,48.8902728
2.2349103,48.8958872
2.2347993,48.895855
2.2347817,48.892724
2.2347785,48.8961814
2.234775,48.8906269
2.234766,48.892949
2.2347636,48.8906967
2.2347549,48.8912399
2.2347366,48.8959422
2.2347143,48.8928577
2.2347012,48.8910133
2.2346932,48.8907109
2.2346811,48.8926409
2.2346669,48.8958853
2.2346328,48.8925562
2.2345959,48.8909044
2.2345842,48.8920737
2.2345819,48.8909754
2.2345819,48.8909256
2.2345798,48.8909485
2.2345717,48.8858989
2.2345698,48.8910614
2.2345698,48.8909891
2.2345677,48.8920593
2.2345651,48.8910812
2.2345598,48.8924199
2.2345403,48.8912091
2.2345396,48.8911425
2.2345356,48.896108
2.234527,48.8858708
2.2345143,48.8921784
2.2345061,48.8949388
2.2344974,48.8922548
2.2344903,48.8924726
2.2344746,48.8923016
2.2344705,48.8960607
2.2344418,48.8855028
2.234428,48.8919482
2.2344008,48.8860567
2.234393,48.8877526
2.2343807,48.896201
2.2343566,48.8883256
2.2343441,48.8907836
2.2343243,48.8905399
2.2343042,48.8842017
2.2342801,48.8923016
2.2342318,48.8860355
2.2342088,48.8907861
2.2341567,48.8910389
2.2341487,48.892343
2.2341428,48.8905933
2.2341401,48.8959805
2.2341084,48.8924312
2.234095,48.8923748
2.2340565,48.886248
2.2340492,48.8922274
2.2340221,48.8860526
2.2340137,48.8930757
2.2339973,48.8882809
2.2339822,48.8924384
2.2339541,48.8863089
2.2339395,48.8911306
2.233893,48.8922687
2.2338774,48.8962207
2.2338712,48.892542
2.2338664,48.8863605
2.2338362,48.8961971
2.2338098,48.8864103
2.2338086,48.8904761
2.2337847,48.893038
2.2337748,48.8905394
2.2337732,48.8914375
2.2337726,48.895897
2.2337654,48.8876407
2.2337651,48.8924625
2.2337646,48.8916405
2.2337564,48.8923329
2.2337345,48.8932179
2.2336787,48.8864728
2.2336391,48.8914198
2.2336369,48.8865098
2.233613,48.8875885
2.2336129,48.892594
2.2336078,48.8858874
2.2335883,48.8925411
2.233565,48.8891955
2.2335613,48.8925555
2.2335593,48.8932747
2.2335573,48.8891193
2.2335452,48.8924065
2.2335444,48.8925308
2.2335262,48.8865601
2.2335237,48.8914286
2.2335154,48.8890164
2.23351,48.8930846
2.2335085,48.8925433
2.2334963,48.8925196
2.2334786,48.8926162
2.2334765,48.8866039
2.2334605,48.8925323
2.2334535,48.895861
2.2334513,48.8919083
2.2334484,48.8925084
2.2334149,48.8925217
2.233401,48.8866487
2.2334003,48.8914375
2.2333994,48.892497
2.2333951,48.8864337
2.23339,48.8876908
2.233366,48.8925104
2.2333549,48.8924865
2.2333521,48.8918166
2.2333461,48.884767
2.2333391,48.8896116
2.2333204,48.8924999
2.2333078,48.8924755
2.2333026,48.8877726
2.233293,48.8920248
2.2332911,48.8857124
2.23327,48.8924883
2.233269,48.8905903
2.233259,48.8924641
2.233234,48.887755
2.2332304,48.887889
2.233211,48.8924529
2.2332037,48.886548
2.2331995,48.892472
2.2331727,48.8909208
2.2331635,48.8933398
2.2331589,48.8959159
2.2331413,48.8924366
2.2331388,48.887968
2.2331386,48.8874964
2.2331381,48.8879682
2.2331323,48.8924565
2.2331318,48.8866089
2.2331293,48.8875769
2.233081,48.8924446
2.2330679,48.8924195
2.2330363,48.8924343
2.2330279,48.8924101
2.2329978,48.8896117
2.2329915,48.892424
2.2329791,48.8923987
2.2329642,48.8867584
2.2329474,48.8924138
2.2329327,48.8923879
2.2329122,48.8917355
2.2329009,48.8924031
2.2328934,48.8923787
2.2328626,48.8922037
2.2328584,48.8959701
2.232857,48.8923929
2.2328552,48.8923698
2.2328146,48.8863705
2.2328114,48.8923824
2.2328049,48.892358
2.2327632,48.8870756
2.2327593,48.8923704
2.2326927,48.887776
2.2325763,48.886334
2.2325309,48.893893
2.2324978,48.892395
2.2324927,48.8922798
2.2324833,48.8930584
2.2324685,48.8929816
2.2324544,48.8872307
2.2324074,48.887283
2.2323591,48.8971862
2.2323044,48.8971496
2.2323022,48.8862358
2.2321716,48.8861345
2.2321189,48.89155
2.2320468,48.8884031
2.2320276,48.8882988
2.231549,48.8859124
2.2314388,48.8959079
2.2314165,48.8888853
2.2313755,48.8857671
2.2312499,48.8856621
2.231083,48.8935266
2.2309548,48.89236
2.2308168,48.8863465
2.2306853,48.8864789
2.2306767,48.8865738
2.2306106,48.8925069
